circle,map,line,area,bar,net,point,diagram,matrix,table,word,class,path
0.0034235160680500002,0.00012888190101675,0.00047219142949999997,0.0018664968330000002,0.9741322525,5.4486920364e-05,5.552980637245e-05,7.054264525999999e-05,0.019037369595237497,0.00043454303073249995,0.00032411229234249997,bar,./static/data2vis_imdb/12.png
0.0034337763426000004,0.00012920763291250002,0.00047305647348375,0.0018695646612125,0.974065665,5.452204981325e-05,5.5570973979125e-05,7.069078700050001e-05,0.019087815288279998,0.00043501360036675,0.000325035073725,bar,./static/data2vis_imdb/13.png
0.0019850608265,0.00017012883665,0.00026221269165,9.567656455e-05,0.24960349626825,0.0018392924855,0.742310714785,0.000706169850575,0.00281595190075,9.0783970875e-05,0.00012051961289999999,point,./static/data2vis_imdb/14.png
0.0034235160680500002,0.00012888190101675,0.00047219142949999997,0.0018664968330000002,0.9741322525,5.4486920364e-05,5.552980637245e-05,7.054264525999999e-05,0.019037369595237497,0.00043454303073249995,0.00032411229234249997,bar,./static/data2vis_imdb/15.png
0.0034235160680500002,0.00012888190101675,0.00047219142949999997,0.0018664968330000002,0.9741322525,5.4486920364e-05,5.552980637245e-05,7.054264525999999e-05,0.019037369595237497,0.00043454303073249995,0.00032411229234249997,bar,./static/data2vis_imdb/16.png
0.00468122589469,0.00039668629326700003,0.00099014149337175,0.0007703765806675001,0.9890845675,8.158472635232502e-05,7.51089776176065e-05,0.0006755234321879999,0.0019337098809405,0.00021264817827634251,0.00109841740063305,bar,./static/data2vis_imdb/17.png
0.01721739189825,0.0018768305697500001,0.001067555657675,0.001939695908925,0.8347719375,0.00644154439025,0.0006155020359999999,0.01086643745225,0.10474920155475001,0.0182507094235,0.0022031970985,bar,./static/data2vis_imdb/18.png
0.0022959786357,0.0037513227738499998,0.0010713436670749998,0.0016332315605,0.9806755875,7.07745629935e-05,0.00012834232518549999,0.000534678345775,0.005664672267950001,0.000449042250385,0.0037250506184499997,bar,./static/data2vis_imdb/19.png
0.038342744230999995,0.0014974937124999999,0.0025643633135,0.00823584925,0.872266735,0.0006748076594999999,0.000569430302075,0.0016476803635,0.06954308082499999,0.0031145776132499997,0.0015432325665000002,bar,./static/data2vis_imdb/20.png
0.005877261041659999,0.0004791782112440001,0.001152496775014,0.0009699211766500001,0.9840994175,0.00011406897982437502,0.00011561329814416751,0.0012393761185535,0.00421158908719125,0.00031930432765080006,0.001421785060478175,bar,./static/data2vis_imdb/21.png
0.00457198956923,0.000352856812057,0.000939792753795,0.0007484118118675,0.9891856525,7.713221781434999e-05,7.7558269467755e-05,0.0007227405441967501,0.00199440389270975,0.000207224543054475,0.0011222550580702502,bar,./static/data2vis_imdb/22.png
0.0055943630878099995,0.0004368253007725,0.0010929324350925,0.000900254144435,0.9854651750000001,0.00010249986511017501,0.00010314397938658374,0.0011144372779217499,0.0035392839180350003,0.000290408404882375,0.0013606959648324998,bar,./static/data2vis_imdb/23.png
0.005968201934100001,0.00050768830953675,0.001154455445636,0.0009209469696975,0.9845857849999999,0.00011778112470765,0.00010931098271663999,0.0011199048181405001,0.0038156600657075,0.000303527936860475,0.00139673568226075,bar,./static/data2vis_imdb/24.png
0.02638268190995,0.00084167345196,0.011954563965204999,0.0028690024349525,0.179816897204125,0.001068502418095,0.7437877675,0.0065170596348324995,0.0251162493303875,0.00109440581891,0.0005511591838095,point,./static/data2vis_imdb/25.png
0.005881687394095,0.00046898672723699996,0.0011510038491482498,0.000981590183175,0.9842093475,0.00011242903352145001,0.00011789959679814,0.001225760761529,0.004137826580415,0.000308602387700275,0.0014049005727427499,bar,./static/data2vis_imdb/26.png
0.004054832308900001,0.000197333851175,0.0004496608369,0.0005335587062500001,0.9923777149999999,1.9723762500000003e-05,9.1860368475e-05,0.000668156587925,0.0012575016129999998,7.94147159425e-05,0.000270222522,bar,./static/data2vis_imdb/27.png
0.0008053828549999999,0.0005706992669999999,0.0002881108735,0.0012165796245,0.9915895250000001,0.000137087632025,0.000320365330975,0.0027890317624999997,0.0019164075825000002,0.000258554597175,0.00010824747250000002,bar,./static/data2vis_imdb/28.png
0.0015409275253249997,0.00013783280208999997,0.0007111377619275001,0.00044886798285000005,0.9958302975,9.240234737e-06,2.9128182175375e-05,0.00028579451345500006,0.0004136997204075,7.279679821200001e-05,0.000520276339962,bar,./static/data2vis_imdb/29.png
0.00019336152172499997,2.71588451125e-05,5.554960890325001e-06,7.192956642500001e-05,0.999342015,4.80526274325e-06,2.38884341366e-06,0.00020668823655,0.00011167419028749999,2.4075175514999997e-05,1.0378573107e-05,bar,./static/data2vis_imdb/30.png
0.000735222068375,0.000227011610375,3.583997787e-05,0.0011247566702499998,0.9976318725000001,1.72593919475e-06,2.8776050313000004e-06,0.0001173082732,8.394444071824999e-05,1.1346760002500001e-05,2.8073449013000003e-05,bar,./static/data2vis_imdb/31.png
0.010055792425,0.00080575843,0.00042207921000000004,0.005809342025000001,0.9720272750000001,0.00015749793774999998,0.00537186603325,0.0014462444325,0.0021267301875,0.0014245004975,0.0003528489885,bar,./static/data2vis_imdb/32.png
0.01779393450125,0.0005927239325,0.00050342878405,0.00276877441,0.9642196824999999,0.00019876719525,0.0003177268844,0.0036065434000000004,0.0070468400725,0.0022673838425,0.0006842274085,bar,./static/data2vis_imdb/33.png
0.00034554872279999997,3.15044025825e-05,8.240411381350001e-06,8.750346771e-05,0.9987740749999999,7.00779951875e-06,4.777316910250001e-06,0.0003536526316775,0.00033042371527500003,4.1155281818999996e-05,1.6111817519999998e-05,bar,./static/data2vis_imdb/34.png
0.00020786314199999997,2.719440815e-05,5.61455939595e-06,7.440426750749999e-05,0.999266745,4.779224881e-06,2.7343587602500004e-06,0.00023388105265,0.00014051369753249998,2.4875207029999997e-05,1.143388525e-05,bar,./static/data2vis_imdb/35.png
0.024405875326925,0.0004677135021475,0.033007566803375,0.0017653527236625001,0.008559893196899999,0.07017725858750001,0.69392224,0.15784527018462502,0.003919752914675,0.004673815029259999,0.0012552370756075,point,./static/data2vis_imdb/36.png
0.000280867923725,2.734727436e-05,6.905723176574999e-06,7.61387119e-05,0.9990586775000001,5.594076024999999e-06,3.5824216582374998e-06,0.00026755233107,0.000228558516825,3.1652512663749995e-05,1.31278698375e-05,bar,./static/data2vis_imdb/37.png
0.000260154297675,2.6948150694999997e-05,6.4648074841e-06,7.529599670999999e-05,0.9990719125,5.62522421625e-06,3.6189082259399998e-06,0.00027607228012,0.000229820122975,3.14110442025e-05,1.26465805375e-05,bar,./static/data2vis_imdb/38.png
0.0002946189962,3.0459025835000003e-05,7.5437862845e-06,8.344802375000002e-05,0.9988956849999999,6.8361367325e-06,4.06409430417e-06,0.0003485928009425,0.00027619793845,3.791015789125e-05,1.4625445146500002e-05,bar,./static/data2vis_imdb/39.png
0.000197917532,2.0083003075000003e-05,3.6789127852500007e-05,9.828481487499999e-05,0.99918824,9.66246314e-06,3.11076457535e-05,0.00029202260565,0.0001003343,1.433487053e-05,1.1288330525e-05,bar,./static/data2vis_imdb/40.png
8.094085445e-05,5.5818156999999996e-05,1.4755144106349998e-05,0.00016201023275000002,0.9975400825,1.0563225869999999e-05,1.0865850910500001e-05,0.0019495612793925,0.00011338567875,4.5970648200000005e-05,1.6066148325e-05,bar,./static/data2vis_imdb/41.png
0.00044330688774999995,5.27392945325e-05,3.1375290576e-05,0.000211948242075,0.9990241174999999,7.040717565e-06,8.394002595425e-06,7.695558237499999e-05,0.00011174645715000001,1.39991774665e-05,1.8359602175e-05,bar,./static/data2vis_imdb/42.png
0.0007956541485,0.0036606440915,0.0017224612975000001,0.014855589475000002,0.959459265,0.00114602657625,0.00371802403375,0.0018576107685,0.00502754995625,0.004770889825,0.0029862808375,bar,./static/data2vis_imdb/43.png
0.00116145017621805,0.000311186593393675,0.009421055728132498,0.0107459731149,0.96406257,0.0012915683568901501,0.0018380314018411248,0.0007132453801175,0.0013238088524423748,0.008385652108409998,0.00074547149948925,bar,./static/data2vis_imdb/44.png
0.012279625674945074,0.00138419215531675,0.00440177260730575,0.01641436448791,0.8515279325,0.0018235305267647502,0.00549584313907825,0.00038753451511259996,0.08415907879286,0.018215794447561,0.0039103744941687505,bar,./static/data2vis_imdb/45.png
0.00021032047467500002,1.9749887925e-05,0.00013191529758,0.0010278770794,0.99778165,5.2778570270000007e-05,1.4604952239250001e-05,6.3911002212500005e-06,0.0001982616975375,0.0005282567214,2.8230291341500003e-05,bar,./static/data2vis_imdb/46.png
0.018811719089750004,0.0187457578,0.014648211057,0.005687840097500001,0.016121245773000004,0.1088497007125,0.73942366125,0.0360508606515,0.005182336215500001,0.018508565508675,0.01797011653925,point,./static/data2vis_imdb/47.png
0.0045388611112500005,0.0022237361555000005,0.0209005059975,0.06036519665,0.7583901675,0.0036913122662499995,0.0805654195575,0.0014537790469,0.01996668576075,0.0417456297625,0.006158731920999999,bar,./static/data2vis_imdb/48.png
0.0035627435411449996,0.002509603066282,0.00982669332705,0.0320319841,0.8290602549999999,0.015544324811915,0.007275001071412501,0.0012208880385474999,0.023022440658975,0.069507992962,0.006438085420734999,bar,./static/data2vis_imdb/49.png
0.00112978287025,0.000525917232575,0.00031446675009999997,0.002522866072,0.99119057,0.00029070894315000003,4.4258874225e-05,9.4595056395e-05,0.002601902347075,0.000451607498025,0.0008332944969,bar,./static/data2vis_imdb/50.png
0.00010913629261475,4.8233508596425e-05,0.000704204983596,0.000521948137935,0.9971465525,0.00011615945980185,0.00022327149189539997,5.5854768392750006e-05,0.00030745959438687506,0.0006864989752362501,8.067873950725001e-05,bar,./static/data2vis_imdb/51.png
0.004457276639465649,0.0006001986900997149,0.00115211317582775,0.00485542950088875,0.936883205,0.0005042509929645124,0.0026514555688723,0.0001094616841553,0.04369935217419408,0.00388603360865875,0.0012012273902333754,bar,./static/data2vis_imdb/52.png
0.0034110865749999997,0.0005581118025,0.00175519975,0.0053310115075000004,0.9739726225,0.00023388336675000002,0.0091896750625,0.00019939215375,0.0036813443175,0.00067062716,0.000997077365,bar,./static/data2vis_imdb/53.png
0.0010503589105174999,1.5007248037275002e-05,1.023943832e-05,8.455698748e-05,0.9860821175,1.0340227046312499e-05,7.981844462e-06,1.4389003249250001e-05,0.012325672840208926,0.00024319368080375002,0.00015616061144825,bar,./static/data2vis_imdb/54.png
0.00067720000475,0.00011444521722500001,0.0001764031922,0.0006021265465,0.9741577575,5.5964616904e-05,0.00010996356247,6.266859758750001e-05,0.02336707280025,0.000236386037175,0.000439927020325,bar,./static/data2vis_imdb/55.png
0.0002117535296,4.649928622075e-05,6.79686738375e-06,0.000120273418875,0.99145716,2.6218926825249997e-06,3.0379505267150004e-05,6.926427577624999e-06,0.0079851741031175,1.21975380095e-05,0.00012023087962250001,bar,./static/data2vis_imdb/56.png
0.023062637275,0.0004521199105,0.0019515516500000002,0.00376022104,0.942486795,0.00015677492875,0.01117544488,8.5190362825e-05,0.0148301642675,0.0009993110715,0.0010397937959999999,bar,./static/data2vis_imdb/57.png
0.015953239634000003,0.00214860984475,0.011539082240749999,0.0021244204339000003,0.07023526284025,0.09785390790000001,0.5734364964249999,0.19309492443924997,0.009403358358625,0.017517704904674997,0.0066929910519000005,point,./static/data2vis_imdb/58.png
0.013263301150000002,0.00083551788625,0.0016801779425,0.0052590342,0.94446249,0.00043075368425,0.010903480337499999,0.000194591750625,0.020812431575,0.0011714567524999998,0.0009867553925,bar,./static/data2vis_imdb/59.png
0.0034926837000000006,0.000569012825,0.0017751596,0.005346334625,0.973054295,0.000238744963,0.009713554565,0.00020453299575,0.0038946038525,0.00069087027,0.00102017732,bar,./static/data2vis_imdb/60.png
0.003462362325,0.0005682646400000001,0.001778144025,0.00539422405,0.9734089125000001,0.00024028856374999998,0.0094174987325,0.00020533473875,0.0038143814749999998,0.0006931851275000001,0.0010174292475,bar,./static/data2vis_imdb/61.png
0.003418750965,0.00055776014,0.001741300305,0.0052398756900000005,0.97395301,0.000232750692,0.009253939445,0.00019676801925,0.0037377055750000003,0.0006666633674999999,0.0010015244524999999,bar,./static/data2vis_imdb/62.png
0.0034961279175,0.000568054566,0.0017716272825,0.005340770549999999,0.9730894175,0.00023874629425,0.0096723656725,0.0002037832415,0.0039054803750000005,0.0006914364025,0.0010222342675000001,bar,./static/data2vis_imdb/63.png
0.003498698175,0.0005693759300000001,0.0017765236424999997,0.005350459325,0.9729994275,0.0002389893175,0.009745661675,0.000204723144,0.0039032056125,0.00069210062,0.0010208746675,bar,./static/data2vis_imdb/64.png
0.0019751304675,0.000413552445,0.00151609897,0.003306297915,0.9813125925,0.0001852625225,0.006495473075,0.00018426753399999998,0.0034329468,0.00040181954,0.0007766290975000001,bar,./static/data2vis_imdb/65.png
0.004050200692250001,0.000130267963821,0.000336286147325,0.0009495046593499999,0.9348539874999999,0.00012759429509774997,0.00017033854446500002,0.00012709028490925,0.0548088983080225,0.0026848506015,0.001760999403675,bar,./static/data2vis_imdb/66.png
0.00442535009325,0.00058629310945,0.00033372185195,0.0006520961117499999,0.9532956174999999,0.00023319689377,0.0003008280293,0.00030251616289249996,0.038452522565674996,0.0004229396985,0.000994893032325,bar,./static/data2vis_imdb/67.png
0.000862441764625,0.00025038481766249997,0.0001228944353,0.00033383925225,0.98476605,4.44453232925e-05,8.67092531325e-05,9.29498167e-05,0.01268724684375,7.739745405000001e-05,0.0006756563485,bar,./static/data2vis_imdb/68.png
0.0260170385,0.000297086780175,0.022956527537499997,0.0016714050898750002,0.15196681915000002,0.001859382235,0.7203738795,0.06347241989000002,0.00976747452,0.00035187108090000004,0.0012660805425,point,./static/data2vis_imdb/69.png
0.006072269972500001,0.00045943992125,0.000540383256,0.0016713865575,0.98225702,0.000108381406575,0.00042602930575,5.1599131625e-05,0.0073723492025000005,0.00050819017125,0.00053289211425,bar,./static/data2vis_imdb/70.png
0.00197482245,0.0004066770975,0.0014723832925,0.0031595085,0.981529075,0.00018214525175,0.00634583029,0.000181089355,0.00357652615,0.0003999085225,0.0007720296825,bar,./static/data2vis_imdb/71.png
0.0019841997,0.00041821715500000006,0.00148691591,0.0032192844575,0.98118659,0.00018637565675,0.00652237403,0.0001862291865,0.0036186370749999998,0.00040879698,0.0007823764499999999,bar,./static/data2vis_imdb/72.png
0.0019727868,0.000411550585,0.00146754897,0.0032742362150000003,0.98154669,0.0001829510595,0.006304892857500001,0.0001812498175,0.0034763239000000002,0.00039828965,0.000783454475,bar,./static/data2vis_imdb/73.png
0.001975097375,0.0004091794125,0.0014779334575,0.003166014275,0.981423855,0.00018187051749999998,0.0064280813249999996,0.0001820585405,0.0035823316500000002,0.00040148484375,0.0007720994275,bar,./static/data2vis_imdb/74.png
0.0018368362825,0.000614765841,0.00134463929,0.0042494965875,0.97531428,0.000274144241825,0.012458397838500002,0.000224589239,0.00274060354,0.00045807142025,0.000484238065,bar,./static/data2vis_imdb/75.png
0.001549557764575,7.349236411e-05,0.00012255073819999999,0.0003671746302500001,0.9874229050000001,6.894517538075e-06,4.5058928738375005e-05,3.848124454725e-05,0.00963216094212125,0.000124539086595,0.0006171417779250001,bar,./static/data2vis_imdb/76.png
0.00010175144016250002,6.121698823749999e-06,2.21613773e-06,2.15283143e-05,0.99890276,3.6272925329e-07,7.918846101499999e-06,2.64177143005e-06,0.00089917064959375,4.7833166475e-06,5.0766352577499993e-05,bar,./static/data2vis_imdb/77.png
0.0018361162450000002,0.00061506035875,0.0013427150874999998,0.0042454506325,0.9752164775000001,0.00027467908164999997,0.012566981076000001,0.00022467529175,0.00273703014,0.0004583163275,0.0004825179585,bar,./static/data2vis_imdb/78.png
0.001841424435,0.0006150852692499999,0.0013453454525,0.0042474460575,0.975343875,0.00027469193125,0.01242171911,0.000224696762625,0.00274332795,0.00045771507425,0.00048470878750000003,bar,./static/data2vis_imdb/79.png
0.024405313504999998,0.0007508072100000001,0.023929230252500003,0.0030624362885,0.07540121051250001,0.014953976798250002,0.7545921425,0.09187740960750002,0.0019476153629250001,0.00759382387775,0.00148602515375,point,./static/data2vis_imdb/80.png
0.0018361162450000002,0.00061506035875,0.0013427150874999998,0.0042454506325,0.9752164775000001,0.00027467908164999997,0.012566981076000001,0.00022467529175,0.00273703014,0.0004583163275,0.0004825179585,bar,./static/data2vis_imdb/81.png
0.001841424435,0.0006150852692499999,0.0013453454525,0.0042474460575,0.975343875,0.00027469193125,0.01242171911,0.000224696762625,0.00274332795,0.00045771507425,0.00048470878750000003,bar,./static/data2vis_imdb/82.png
8.44796079022165e-09,3.1703873048749995e-09,0.9999965599999999,2.209459499293581e-06,2.7243666392122612e-08,3.78372390024825e-07,4.341105335053133e-07,9.0721623878425e-09,4.682121896012e-09,1.20607263070066e-08,3.6288747953905e-07,line,./static/data2vis_imdb/83.png
7.4181353249999995e-09,2.5685379275e-08,0.9999271275,3.8002746825e-08,1.2277261442e-08,6.3561559e-07,7.1833551022025e-05,1.2617498999999998e-08,7.374281350000001e-09,1.1136615925e-08,3.705489205e-07,line,./static/data2vis_imdb/84.png
3.266989581139e-10,1.1267765207699998e-09,0.9999986825,2.6836473156660952e-08,5.720271595206573e-10,4.9335201569099996e-08,7.441093469039652e-08,3.652404479105e-10,1.14894252805625e-10,5.31243196017875e-10,1.1467122357517798e-06,line,./static/data2vis_imdb/85.png
1.3754595575000001e-08,1.77109922625e-08,0.9996411125,1.1823955174999999e-08,8.008660252825e-09,2.7346765975e-07,0.0003583679034617,3.2312901725e-09,5.59792884e-09,4.4142316175e-09,1.41573286e-07,line,./static/data2vis_imdb/86.png
9.17762734032375e-10,2.0026895976625e-09,0.999998575,2.998661641248388e-07,4.1533494174142245e-09,1.1722783910325e-07,3.0510132981417294e-07,1.3244834067915e-09,5.53116332520125e-10,2.81682136479165e-09,7.1768944733635e-07,line,./static/data2vis_imdb/87.png
4.03000514548e-09,1.1737967645999998e-09,0.9999986925,7.008813914355772e-07,1.2941540479849725e-08,3.542240961365e-08,3.066024446381072e-07,2.3378953069250003e-09,1.5484282564375e-09,1.25550728328325e-09,2.3904242776425e-07,line,./static/data2vis_imdb/88.png
8.8072017775e-08,1.37861751e-08,0.9999895175,1.78893309206e-06,2.9890514491250005e-07,3.6839812750000006e-06,1.9522081569350004e-06,1.5873617615e-07,5.642499307500001e-08,1.6638964075999998e-07,2.2981457757499996e-06,line,./static/data2vis_imdb/89.png
5.317069719175001e-10,3.8312959265e-09,0.9999979625,4.9148026327402003e-08,3.4485836734444497e-09,1.57383762725e-07,1.0372867128295151e-07,1.9922275580125e-09,5.747115652875001e-10,1.41580233663e-09,1.714763938404325e-06,line,./static/data2vis_imdb/90.png
0.040055326878398745,0.000367580929097525,0.0035068524320263955,0.00032087716524563744,0.04886689793853215,0.0042478353320313245,0.8905319075,0.00173606713616298,0.008765539429519999,0.0010160795981152223,0.0005850532854279875,point,./static/data2vis_imdb/91.png
8.7394610295e-09,4.1654540500000003e-10,0.9999945600000001,3.4603547256845e-06,7.183858320880001e-08,1.099270847e-07,1.6689897510437501e-06,3.2288836325e-08,7.82232663e-09,1.4874624734999999e-08,7.397288027999999e-08,line,./static/data2vis_imdb/92.png
6.4214969869900004e-09,2.7170511625e-09,0.9999943425,1.888564435153565e-07,3.557675030743973e-08,3.35824324775e-07,2.9911034331208124e-06,1.4341700643824999e-08,6.0187741136500004e-09,9.335864255985e-09,2.109936138279625e-06,line,./static/data2vis_imdb/93.png
5.1148069556e-10,9.110007025e-10,0.9999982574999999,2.6544925191656e-08,1.4730881779376376e-09,4.6016282175e-08,2.245943335121775e-07,2.8192006592499997e-10,4.45315712325e-10,2.3023871428e-10,1.43600328103e-06,line,./static/data2vis_imdb/94.png
3.647329e-08,1.531873e-08,0.9999676024999999,4.5539749595e-07,3.268139325900001e-08,6.705104275000001e-07,3.090365582872001e-05,1.597368575e-08,2.068924075e-08,7.8938757375e-08,2.06218999e-07,line,./static/data2vis_imdb/95.png
1.0529919763000001e-08,7.77101365e-10,0.9999606,1.185239176736875e-07,1.04150007740002e-08,1.6478085155000003e-08,3.913670393900835e-05,1.3005983095e-09,1.082888802175e-09,5.168194322250001e-09,1.4396984697999998e-07,line,./static/data2vis_imdb/96.png
3.724208074999999e-08,1.64928064e-09,0.999971935,8.569619853469998e-06,1.0172581401325001e-07,3.6946325e-08,1.92802841357e-05,8.5124498075e-09,9.880012575e-09,2.6449232044999997e-08,2.3096276175e-08,line,./static/data2vis_imdb/97.png
4.3699594372499995e-10,6.288931979999999e-11,0.9999988625,2.9477501234891e-08,1.9696683521703612e-09,4.05519631875e-09,1.0611088784100858e-06,6.4630966e-11,1.4392816773500001e-10,2.04574202005e-10,3.7529631009925e-08,line,./static/data2vis_imdb/98.png
0.015119688599999999,0.0027488562189999996,0.0224439865,0.012518374774999999,0.2945870834,0.0099087255275,0.57288825035,0.035024925985,0.026057194625000002,0.0059231479925,0.002779805225,point,./static/data2vis_imdb/99.png
0.0212577860375,0.004524834110000001,0.00495998257785,0.006988572595125,0.257611161085,0.009574054283624999,0.594042864925,0.018204335665,0.022517405092499998,0.047891345424500006,0.012427657307999999,point,./static/data2vis_imdb/100.png
0.01227146278425,0.0059523534575,0.00460110481375,0.007908793037249999,0.27428191142,0.007665577200000001,0.45474186559999996,0.024381207705,0.0135773807875,0.162842613015,0.0317757727325,point,./static/data2vis_imdb/101.png
0.012775966573499999,0.002915987544875,0.0053928502516500006,0.00685113210125,0.0787051430615,0.022673569371499995,0.81800389,0.0038243240971750003,0.03097305843275,0.016098476703500002,0.0017855821935,point,./static/data2vis_imdb/102.png
0.00259638019625,0.0002355176445,0.0041862781125000005,0.0005581925225,0.246880227275,0.0007445906765,0.7410551015,0.0011793552675,0.0021851513974999997,0.000192905243,0.00018628078749999998,point,./static/data2vis_imdb/103.png
0.0064638774325,0.0020853686325,0.013104036065,0.003902523355,0.27564562412500004,0.005408488835,0.66852937225,0.011159193237500002,0.0100538108425,0.001864078031,0.00178362099,point,./static/data2vis_imdb/104.png
0.0018625781426,0.000141709460725,0.001044318564425,0.000243910315625,0.2481338082015,0.00036415695167499996,0.74519627525,0.00034913520725,0.0024404270863750003,5.2730046700000005e-05,0.00017093357467499998,point,./static/data2vis_imdb/105.png
0.0035915238679999997,3.9077386775e-05,0.0006328115932999999,8.26044997875e-05,0.2275538653145,6.809660705e-05,0.76672913,6.74720892e-05,0.001192898729375,1.1336620777500001e-05,3.1162763465000005e-05,point,./static/data2vis_imdb/106.png
0.0035061318575,0.00069309509,0.0057467675975,0.0012144112275,0.25052272911,0.00198638002,0.726569458,0.0034453989999999996,0.005387087895000001,0.0004988467925,0.000429631569,point,./static/data2vis_imdb/107.png
0.006674147280750001,0.000113174630825,0.00049035738645,0.00012974667509499998,0.175133884046075,0.0001328986089,0.81453983,0.00011505273432500001,0.002551707498,1.914310445e-05,0.00010003725591249999,point,./static/data2vis_imdb/108.png
0.0042230764324999994,0.00079160839825,0.004772881075,0.0012292175950000001,0.25959496062500004,0.0028420261067499996,0.71248718645,0.0066865119525,0.005758421325,0.00087237501675,0.00074177726625,point,./static/data2vis_imdb/109.png
0.02801889038325,0.00030993288727500007,0.001045733222285,0.0004272769142,0.08249686570649999,0.000944962613,0.877302435,0.0010980171507500001,0.008106448984500001,6.6613544105e-05,0.000182728156625,point,./static/data2vis_imdb/110.png
0.0020894160737500002,0.00019913799537499998,0.0012414215941250002,0.0003153189407,0.2488537948925,0.00049775641075,0.7430638305,0.00072045787425,0.002730671733125,0.0001001758423425,0.000188041500525,point,./static/data2vis_imdb/111.png
0.006531769348925,7.255494040000001e-06,0.00163120205175,4.6652016525e-05,0.001356070734725,2.5582636187499996e-05,0.99013935,5.7765100500000005e-05,0.00016077066302500002,3.0976723589999994e-05,1.2594458765e-05,point,./static/data2vis_imdb/112.png
0.0005486954586100001,0.00016385706367500003,0.00012360015775149998,0.0005349530372499999,0.99041573,7.328021542824999e-05,0.00019981767927765,9.912340146499999e-05,0.0076871830816249995,4.052225239575e-05,0.000113260205245,bar,./static/data2vis_imdb/113.png
0.027587700049999997,0.0013770762025,0.010826926725,0.00152461891,0.15100361367499998,0.017960961350000002,0.6689596,0.09577547219999999,0.015003617007500001,0.006829387025,0.0031510298525,point,./static/data2vis_imdb/114.png
0.006458099824,9.839739792499999e-06,0.0069158690565,0.00013521653664999998,0.193326061195,3.1215135225e-05,0.7926449675,6.3724624625e-05,0.00019025331715,0.00021486229740000002,9.884170425e-06,point,./static/data2vis_imdb/115.png
0.01044462379265,2.2332687289999997e-05,0.01423264518385,0.0005245809405624999,0.16569422620625002,2.5548808709999998e-05,0.808408805,8.295910035e-05,0.00038354328159999996,0.0001630622379625,1.766301347e-05,point,./static/data2vis_imdb/116.png
